Fav,Pos,Bib No,Name,Time,Country,Swim,T1,Run,Category,Time_seconds,Swim_seconds,T1_seconds,Run_seconds
,1,487,MARTIN NG NG ,02:06:49,MAS,00:40:29,00:05:46,01:20:32,StandardAquathlon60M,7609,2429,346,4832
